userID0,userID1,creationTocreation,creationTocontribution,creationTosharing,contributionTocreation,contributionTocontribution,contributionTosharing,sharingTocreation,sharingTocontribution,sharingTosharing
twitter_E3odIwlScc4ot3BsQiXetQ,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0,0.0,0.0,0.0,0.0,0.0,0.000279186002444476,0.0,0.0
twitter_E7y3xcAAoLw6Dxi828xOkg,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0003801469865720719,0.0,0.0,0.0,0.0,0.0,0.0
twitter_E7y3xcAAoLw6Dxi828xOkg,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0005230688257142901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_E7y3xcAAoLw6Dxi828xOkg,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0005197335849516094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_-EeSXHn12H8_5E0QJ8g6Eg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011671563843265176
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_4UYzH2dOA72aY5tEchbGDg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011070130858570335,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_DWKVMGIghRWfeKP3ZDuyOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037603787495754665
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_GwskN-wt5eMNE1BMdHx9hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018699589418247344
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_IdwthJZBvDFusOio9zKh8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.001752707059495151,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_NUKtxXRjdd2KVaOyFea02Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001042970921844244,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_akvJXN2XTN2LgwQ5dyN8-w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013581458479166027
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_bi-ts9pxCacRWJ5YElmqUQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0008125756285153329,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_d0VG42GZkTSx73afRcJvFg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009909477084875107
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.0,0.0,0.0,0.0,0.0,0.0,0.004284034017473459,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0022148580756038427,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001077110879123211
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007493572193197906
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0,0.0,0.0,0.0,0.0,0.0,0.0016765567706897855,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_z66VtwJE13KKmco-W8vsYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0017203801544383168,0.0,0.0
twitter_FQcXC4SaV3eoNkIQDprs8Q,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0,0.0,0.0,0.0,0.0,0.0,0.0014567000325769186,0.0,0.0
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_DWKVMGIghRWfeKP3ZDuyOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004176623478997499
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_GwskN-wt5eMNE1BMdHx9hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003195321769453585
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0038264458999037743,0.0,0.0
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.0,0.0,0.0,0.0,0.0,0.0,0.00039391889004036784,0.0,0.0
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045369306462816894
twitter_GM33ITi-7jfnbMj_geUbnw,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001747658243402839
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_4UYzH2dOA72aY5tEchbGDg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006686276174150407,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_FQcXC4SaV3eoNkIQDprs8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008076193043962121
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_IdwthJZBvDFusOio9zKh8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0008506516460329294,0.0,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_NUKtxXRjdd2KVaOyFea02Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005850903689861298,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_Nemnkekd9zMvvZoZuJYY2g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003765515284612775
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_akvJXN2XTN2LgwQ5dyN8-w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030213865102268755
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_bi-ts9pxCacRWJ5YElmqUQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0006217712652869523,0.0,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_dkmbuDByuv1PyA5ZXoDmRQ,0.0,0.0,0.0,0.0,0.0,0.0,0.002071857452392578,0.0,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_iyQXWov9DI8vrzm_Mf84NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0007996559143066406,0.0,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_lKCLHQDoqH5eOYUm8ZbH-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0007299292483367026,0.0,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.0,0.0,0.0,0.0,0.0,0.0,0.004633347503840922,0.0,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0005220639868639411,0.0,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001051624189130962
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009508457733318213
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0,0.0,0.0,0.0,0.0,0.0,0.0011510909534990788,0.0,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_z66VtwJE13KKmco-W8vsYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0015414009103551507,0.0,0.0
twitter_GwskN-wt5eMNE1BMdHx9hg,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0,0.0,0.0,0.0,0.0,0.0,0.0009991874685510993,0.0,0.0
twitter_HPJy-Nvx24LMjbxw59zaIg,twitter_zOfdbmzmQ1fYGRWTuAFPZg,6.162667705211788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_-EeSXHn12H8_5E0QJ8g6Eg,0.0,0.0,0.0021237961482256647,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_4UYzH2dOA72aY5tEchbGDg,0.0,0.003638765541836619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_7qJmYk_w55tVVV6A8p5AKA,0.002381842117756605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_DWKVMGIghRWfeKP3ZDuyOg,0.0,0.0,0.0004577902145683765,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_FQcXC4SaV3eoNkIQDprs8Q,0.0,0.0,0.00109730230178684,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_GwskN-wt5eMNE1BMdHx9hg,0.0,0.0,0.0004951553419232368,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_LuBE7N244AUZQl3SJCAnQw,0.0,0.0,0.0011466352734714744,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_NUKtxXRjdd2KVaOyFea02Q,0.0,0.0066256034187972546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_akvJXN2XTN2LgwQ5dyN8-w,0.0,0.0,0.0023846791591495275,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_lKCLHQDoqH5eOYUm8ZbH-Q,0.0029138303361833096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.004892733879387379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_r5eOB-3g_2NwtsiZv-GwFw,0.0016416657017543912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_rD1m5it6FkbNJA3tDtrDGA,0.0007096040644682944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.0017105514416471126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_re6YNIMX-kH8x7jFv0coeA,0.0010559825459495187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.00037418960710056126,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0005952680367045107,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_uBDmalTcYEGIM8Ap0JvXDw,0.0012350723845884206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_xEHHH8r-dicIwU_4t_zlyg,0.006326356902718544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_z66VtwJE13KKmco-W8vsYA,0.010104289278388023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_IdwthJZBvDFusOio9zKh8Q,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.004699038807302713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
twitter_KCYPxwHh1a25Yn1T3TvL-g,twitter_IdwthJZBvDFusOio9zKh8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.000572286662645638,0.0,0.0
twitter_KCYPxwHh1a25Yn1T3TvL-g,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0,0.0,0.0,0.0,0.0,0.0,0.00013151031453162432,0.0,0.0
twitter_KCYPxwHh1a25Yn1T3TvL-g,twitter_z66VtwJE13KKmco-W8vsYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0006005860632285478,0.0,0.0
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_-EeSXHn12H8_5E0QJ8g6Eg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00091477861860767
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_4UYzH2dOA72aY5tEchbGDg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011600588914006946,0.0
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_7qJmYk_w55tVVV6A8p5AKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0005262873601168394,0.0,0.0
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_IdwthJZBvDFusOio9zKh8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0005984011222608387,0.0,0.0
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_NUKtxXRjdd2KVaOyFea02Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004294708778616041,0.0
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_akvJXN2XTN2LgwQ5dyN8-w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005998039268888532
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_d0VG42GZkTSx73afRcJvFg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006939222803339362
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006180266500450671
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012212044093757868
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0,0.0,0.0,0.0,0.0,0.0,0.00047856671153567737,0.0,0.0
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_z66VtwJE13KKmco-W8vsYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0004699270648416132,0.0,0.0
twitter_LfXTNvVwNEKHQ2CI7-aaiQ,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0,0.0,0.0,0.0,0.0,0.0,0.0008803342934697868,0.0,0.0
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_4UYzH2dOA72aY5tEchbGDg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003415980376303196,0.0
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_FQcXC4SaV3eoNkIQDprs8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003999595937784761
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_GwskN-wt5eMNE1BMdHx9hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011281277984380722
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_IdwthJZBvDFusOio9zKh8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0002583687601145357,0.0,0.0
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_akvJXN2XTN2LgwQ5dyN8-w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008587059564888477
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_dkmbuDByuv1PyA5ZXoDmRQ,0.0,0.0,0.0,0.0,0.0,0.0,0.001083135837689042,0.0,0.0
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_lKCLHQDoqH5eOYUm8ZbH-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0006274014594964683,0.0,0.0
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0044789258390665046,0.0,0.0
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.0,0.0,0.0,0.0,0.0,0.0,0.000703646510373801,0.0,0.0
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006795797380618751
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010144904954358935
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0,0.0,0.0,0.0,0.0,0.0,0.002323479624465108,0.0,0.0
twitter_LuBE7N244AUZQl3SJCAnQw,twitter_z66VtwJE13KKmco-W8vsYA,0.0,0.0,0.0,0.0,0.0,0.0,0.00024048909835983068,0.0,0.0
twitter_N29t7GG5vIO49BybSHhMaQ,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0003070828679483384,0.0,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_-EeSXHn12H8_5E0QJ8g6Eg,0.0,0.0,0.0,0.0,0.0,0.0016215275973081589,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_4UYzH2dOA72aY5tEchbGDg,0.0,0.0,0.0,0.0,0.00044551899190992117,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_7qJmYk_w55tVVV6A8p5AKA,0.0,0.0,0.0,0.0008701669867150488,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_FQcXC4SaV3eoNkIQDprs8Q,0.0,0.0,0.0,0.0,0.0,0.001382422517053783,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_GwskN-wt5eMNE1BMdHx9hg,0.0,0.0,0.0,0.0,0.0,0.0005731272976845503,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_IdwthJZBvDFusOio9zKh8Q,0.0,0.0,0.0,0.002233217004686594,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_VSExh2FydKVBZI2r3J2eLA,0.0,0.0,0.0,0.001906088902615011,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_YECpIN6Wf31c9_uuBEfhQA,0.0,0.0,0.0,0.0,0.0,0.0010604000417515638,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter__po5lpcKcy8o93rWNj20qQ,0.0,0.0,0.0,0.0,0.0,0.00197935663163662,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_akvJXN2XTN2LgwQ5dyN8-w,0.0,0.0,0.0,0.0,0.0,0.000536229694262147,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_bi-ts9pxCacRWJ5YElmqUQ,0.0,0.0,0.0,0.002906350651755929,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_d0VG42GZkTSx73afRcJvFg,0.0,0.0,0.0,0.0,0.0,0.0031745785381644964,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_dkmbuDByuv1PyA5ZXoDmRQ,0.0,0.0,0.0,4.234685911796987e-05,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_kL_r2cBb6xQLM7e0pM48dg,0.0,0.0,0.0,0.0,0.0,0.0012776849325746298,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_lKCLHQDoqH5eOYUm8ZbH-Q,0.0,0.0,0.0,0.0016840206226333974,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_mlzZw0iYHR9X3Um-lkfK1A,0.0,0.0,0.0,0.005520472303032875,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_r5eOB-3g_2NwtsiZv-GwFw,0.0,0.0,0.0,0.0010544991819188,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_rD1m5it6FkbNJA3tDtrDGA,0.0,0.0,0.0,0.0002972554066218436,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_rYfYC5fVjAXW0tDvNB7t1Q,0.0,0.0,0.0,0.0010954906465485694,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.001895592198707164,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_ttV2shkYetHFN2npkvnCEw,0.0,0.0,0.0,0.0,0.0,0.0022791649680584678,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_uBDmalTcYEGIM8Ap0JvXDw,0.0,0.0,0.0,0.0009502372704446317,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0,0.0,0.0,0.0024025077000260357,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_z66VtwJE13KKmco-W8vsYA,0.0,0.0,0.0,0.004864785820245743,0.0,0.0,0.0,0.0,0.0
twitter_NUKtxXRjdd2KVaOyFea02Q,twitter_zOfdbmzmQ1fYGRWTuAFPZg,0.0,0.0,0.0,0.0002658288867678493,0.0,0.0,0.0,0.0,0.0
twitter_Nemnkekd9zMvvZoZuJYY2g,twitter_FQcXC4SaV3eoNkIQDprs8Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010515295434743166
twitter_Nemnkekd9zMvvZoZuJYY2g,twitter_lKCLHQDoqH5eOYUm8ZbH-Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0007492181030102074,0.0,0.0
twitter_Nemnkekd9zMvvZoZuJYY2g,twitter_tU6NT22sRhjqJbqHRRqMOg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001540284720249474
twitter_Nemnkekd9zMvvZoZuJYY2g,twitter_xEHHH8r-dicIwU_4t_zlyg,0.0,0.0,0.0,0.0,0.0,0.0,0.00037461757892742753,0.0,0.0
